threshold,ROC-AUC,PR-AUC,平衡准确率,准确率,MCC,敏感度,特异度,PPV,NPV,F1+,TN,FP,FN,TP,rule_meet_sens
0.545,0.7819078947368422,0.8177800213759601,0.540625,0.49829351535836175,0.1964529205687714,0.08125,1.0,1.0,0.475,0.15028901734104047,133,0,147,13,False
0.546,0.7819078947368422,0.8177800213759601,0.534375,0.49146757679180886,0.18006844640322447,0.06875,1.0,1.0,0.4716312056737589,0.1286549707602339,133,0,149,11,False
0.547,0.7819078947368422,0.8177800213759601,0.53125,0.4880546075085324,0.17138492208894757,0.0625,1.0,1.0,0.46996466431095407,0.11764705882352941,133,0,150,10,False
0.548,0.7819078947368422,0.8177800213759601,0.521875,0.4778156996587031,0.1426368806455039,0.04375,1.0,1.0,0.46503496503496505,0.08383233532934131,133,0,153,7,False
0.549,0.7819078947368422,0.8177800213759601,0.51875,0.47440273037542663,0.1318258274409374,0.0375,1.0,1.0,0.4634146341463415,0.07228915662650602,133,0,154,6,False
0.55,0.7819078947368422,0.8177800213759601,0.51875,0.47440273037542663,0.1318258274409374,0.0375,1.0,1.0,0.4634146341463415,0.07228915662650602,133,0,154,6,False
0.551,0.7819078947368422,0.8177800213759601,0.51875,0.47440273037542663,0.1318258274409374,0.0375,1.0,1.0,0.4634146341463415,0.07228915662650602,133,0,154,6,False
0.552,0.7819078947368422,0.8177800213759601,0.51875,0.47440273037542663,0.1318258274409374,0.0375,1.0,1.0,0.4634146341463415,0.07228915662650602,133,0,154,6,False
0.553,0.7819078947368422,0.8177800213759601,0.515625,0.4709897610921502,0.12013086036115411,0.03125,1.0,1.0,0.4618055555555556,0.06060606060606061,133,0,155,5,False
0.554,0.7819078947368422,0.8177800213759601,0.515625,0.4709897610921502,0.12013086036115411,0.03125,1.0,1.0,0.4618055555555556,0.06060606060606061,133,0,155,5,False
0.555,0.7819078947368422,0.8177800213759601,0.509375,0.4641638225255973,0.09273153687411033,0.01875,1.0,1.0,0.4586206896551724,0.03680981595092024,133,0,157,3,False
0.556,0.7819078947368422,0.8177800213759601,0.50625,0.46075085324232085,0.07558477637225625,0.0125,1.0,1.0,0.4570446735395189,0.02469135802469136,133,0,158,2,False
0.557,0.7819078947368422,0.8177800213759601,0.503125,0.45733788395904434,0.05335491144536242,0.00625,1.0,1.0,0.4554794520547945,0.012422360248447204,133,0,159,1,False
0.558,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.559,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.56,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.561,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.562,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.563,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.564,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.565,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.566,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.567,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.568,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.569,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.57,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.571,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.572,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.573,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.574,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.575,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.576,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.577,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.578,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.579,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.58,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.581,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.582,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.583,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.584,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.585,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.586,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.587,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.588,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.589,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.59,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.591,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.592,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.593,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.594,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.595,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.596,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.597,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.598,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.599,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.6,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.601,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.602,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.603,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
0.604,0.7819078947368422,0.8177800213759601,0.5,0.4539249146757679,0.0,0.0,1.0,0.0,0.4539249146757679,0.0,133,0,160,0,False
